,open,high,low,close,rsi,macd,macd_signal,bb_high,bb_low,atr
2025-07-02,1.3742,1.3752,1.356,1.3636,56.21139364794554,0.00722176846494893,0.006260681374453849,1.377679783347176,1.337708216652824,0.010490552988746933
2025-07-03,1.3636,1.3675,1.3583,1.3652,57.261933223394735,0.00684520314378001,0.006377585728319082,1.3783307876390092,1.3378292123609907,0.010398370632407858
2025-07-04,1.3656,1.3681,1.3631,1.3652,57.261933223394735,0.00647216532071293,0.006396501646797852,1.379017137461329,1.3384528625386707,0.010012772730093019
2025-07-07,1.3625,1.3657,1.3572,1.3599,52.4296385292736,0.005683350327475356,0.006253871382933354,1.3791967301239336,1.3387932698760663,0.009904717535086371
2025-07-08,1.3599,1.3646,1.3523,1.3585,51.20050656570238,0.004888884445850783,0.005980873995516839,1.379171004031242,1.3397289959687586,0.010075809139723058
2025-07-09,1.3585,1.3619,1.3561,1.3586,51.28835036967168,0.004218703091918741,0.00562843981479722,1.3792504466513722,1.340069553348628,0.009770394201171413
2025-07-10,1.3586,1.3619,1.353,1.3573,50.027587482590995,0.003541852138360335,0.005211122279509843,1.3790877127682006,1.3398722872317994,0.009708223186802036
2025-07-11,1.3567,1.3585,1.3479,1.3499,43.47612098132052,0.002380879429579652,0.004645073709523805,1.3791674436289088,1.339142556371091,0.009771921530601886
2025-07-14,1.3485,1.3504,1.3421,1.3427,38.23020796439471,0.0008697939235027263,0.003890017752319589,1.3796773375567182,1.3371626624432822,0.009666784278416036
2025-07-15,1.3427,1.3467,1.3376,1.3379,35.18238977460611,-0.0007069231416401145,0.0029706295735276484,1.380207675893681,1.3361823241063187,0.009626299687100614
2025-07-16,1.3379,1.3485,1.3361,1.3421,39.71146819263377,-0.001599143940351766,0.0020566748707517655,1.3801783317527812,1.3362416682472191,0.009824421138021996
